Conglomerado,Anio,Fecha_cgl,Estado,Municipio,Formato,Tipo_cgl_estandar,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Altitud,Pendiete_promedio,Fisiografia,Exposicion,Veg_prim_levantada,Veg_sec_levanatda,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,X,Y
73171,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73176,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75180,2014,05/07/2014,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,2179,60,Ladera,Suroeste,BPQ,VSA,4,1,1,1,1,-95.82886044,16.62719378
77187,2014,02/08/2014,Oaxaca,San Carlos Yautepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76562,2014,13/07/2014,Oaxaca,San Juan Quiahije,Bosque,Inicial,No,1,Si,Comunal,1038,92,Ladera,Noreste,BP,VSA,4,1,1,1,1,-97.38413856,16.32274933
72282,2014,21/09/2014,Oaxaca,San Andres Yaá,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74379,2014,06/08/2014,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,1095,75,Ladera,Oeste,BQP,VSA,4,1,1,1,1,-95.727166,16.80358333
74408,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70527,2014,08/11/2014,Oaxaca,San Juan Bautista Atatlahuca,Bosque,Inicial,No,1,Si,Comunal,1725,48,Ladera,Noreste,BQP,VSA,4,1,1,1,1,-96.72608267,17.65572222
70538,2014,25/08/2014,Oaxaca,Ixtlan de Juarez,Selva,Inicial,No,1,Si,Comunal,590,80,Barranca,Noreste,SAP,VSA,4,1,1,1,1,-96.20808333,17.63652744
71214,2014,24/07/2014,Oaxaca,Santiago Camotlan,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72067,2014,14/08/2014,Oaxaca,San Juan Juquila Vijanos,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70763,2014,28/10/2014,Oaxaca,Ixtlan de Juarez,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76945,2014,15/07/2014,Oaxaca,Santa Catarina Juquila,Bosque,Inicial,No,1,Si,Comunal,1162,59,Ladera,Sureste,BM,VSA,4,1,1,1,1,-97.388583,16.18747189
74180,2014,02/08/2014,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,1308,41,Ladera,Sur,BQ,VSA,4,1,1,1,1,-95.67827711,16.84661078
74580,2014,07/08/2014,Oaxaca,Nejapa de Madero,Selva,Inicial,No,1,Si,Comunal,602,41,Lomerio,Noroeste,SBC,VSA,4,1,1,1,1,-95.68244378,16.75661111
74003,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72076,2014,23/09/2014,Oaxaca,San Juan Comaltepec,Bosque,Inicial,No,1,Si,Comunal,479,70,Barranca,Sureste,BQ,VSA,4,1,1,1,1,-95.89249967,17.30741667
71440,2014,24/08/2014,Oaxaca,Santiago Yaveo,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
69617,2014,13/09/2014,Oaxaca,San Pedro Sochiapam,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
69825,2014,16/07/2014,Oaxaca,San Pedro Nopala,Bosque,Inicial,No,1,Si,Comunal,2410,95,Ladera,Noroeste,BQ,VSA,4,1,1,1,1,-97.56955489,17.81863822
71206,2014,11/11/2014,Oaxaca,Abejones,Bosque,Inicial,No,1,Si,Comunal,2131,14,Meseta,Este,BQP,VSA,4,1,1,1,1,-96.63716633,17.51686044
73169,2014,24/07/2014,Oaxaca,Santa Maria Chimalapa,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70536,2014,29/08/2014,Oaxaca,Ixtlan de Juarez,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70753,2014,06/11/2014,Oaxaca,San Juan Bautista Atatlahuca,Bosque,Inicial,No,1,Si,Comunal,1929,98,Ladera,Noroeste,BQP,VSA,4,1,1,1,1,-96.77497156,17.61213889
70771,2014,13/09/2014,Oaxaca,Santiago Jocotepec,Selva,Inicial,No,1,Si,Ejidal,425,70,Ladera,Sur,SMQ,VSA,4,1,1,1,1,-95.92744378,17.580166
74815,2014,19/11/2014,Oaxaca,San Miguel Chimalapa,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70046,2014,13/07/2014,Oaxaca,San Marcos Arteaga,Bosque,Reemplazo,No,1,Si,Comunal,1849,30,Lomerio,Oeste,PI,VSna,4,1,1,1,1,-97.94736078,17.782416
76973,2014,24/07/2014,Oaxaca,San Carlos Yautepec,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74215,2014,09/11/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72743,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
69146,2014,09/09/2014,Oaxaca,San Andres Teotilalpam,Bosque,Inicial,No,1,Si,Comunal,1098,96,Ladera,Sur,BM,VSA,4,1,1,1,1,-96.62136044,17.92349933
70767,2014,12/10/2014,Oaxaca,Santiago Camotlan,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74808,2014,12/11/2014,Oaxaca,San Miguel Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72929,2014,13/08/2014,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Comunal,1192,65,Lomerio,Este,BM,VSA,4,1,1,1,1,-95.713,17.11936044
71221,2014,20/09/2014,Oaxaca,San Juan Lalana,Bosque,Reemplazo,No,1,Si,Comunal,706,50,Barranca,Norte,BM,VSaa,4,1,1,1,1,-95.92769378,17.48861078
76069,2014,23/06/2014,Oaxaca,Santiago Ixtayutla,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72711,2014,23/10/2014,Oaxaca,Santiago Zacatepec,Bosque,Inicial,No,1,Si,Comunal,1419,80,Barranca,Norte,BM,VSA,4,1,1,1,1,-95.94513856,17.17847156
76589,2014,05/08/2014,Oaxaca,San Carlos Yautepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
77073,2014,02/07/2014,Oaxaca,San Mateo Rio Hondo,Bosque,Inicial,No,1,Si,Propiedad Particular,2752,25,Ladera,Suroeste,BP,VSA,4,1,1,1,1,-96.505,16.11225
74614,2014,19/11/2014,Oaxaca,San Miguel Chimalapa,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75014,2014,19/11/2014,Oaxaca,San Miguel Chimalapa,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74407,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
68147,2014,24/09/2014,Oaxaca,San Bartolome Ayautla,Bosque,Inicial,No,1,Si,Comunal,1383,45,Barranca,Este,BM,VSna,4,1,1,1,1,-96.70888889,18.10741667
75708,2014,02/07/2014,Oaxaca,Santiago Ixtayutla,Bosque,Inicial,No,1,Si,Comunal,1477,71,Ladera,Suroeste,BQ,VSA,4,1,1,1,1,-97.70361111,16.55772222
74590,2014,02/08/2014,Oaxaca,Santo Domingo Petapa,Bosque,Reemplazo,No,1,Si,Comunal,694,35,Lomerio,Sureste,BC,VSna,4,1,1,1,1,-95.21561111,16.73602744
70755,2014,13/11/2014,Oaxaca,San Juan Bautista Atatlahuca,Bosque,Inicial,No,1,Si,Comunal,1528,36,Ladera,Noroeste,BQ,VSna,4,1,1,1,1,-96.68080489,17.60880556
70987,2014,26/08/2014,Oaxaca,San Pablo Macuiltianguis,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74806,2014,24/07/2014,Oaxaca,San Miguel Chimalapa,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75374,2014,19/07/2014,Oaxaca,Santa Ana Tavela,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73363,2014,26/08/2014,Oaxaca,San Juan Guichicovi,Selva,Inicial,No,1,Si,Ejidal,772,49,Ladera,Oeste,PI,VSna,4,1,1,1,1,-95.20133333,17.00633333
73527,2014,12/07/2014,Oaxaca,San Mateo Sindihui,Selva,Inicial,No,1,Si,Comunal,1172,20,Bajo,Noroeste,T,VSna,4,1,1,1,1,-97.35997222,17.044083
72927,2014,11/08/2014,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Comunal,1397,30,Lomerio,Este,BM,VSA,4,1,1,1,1,-95.80663889,17.12324933
73143,2014,24/07/2014,Oaxaca,San Juan Mazatlan,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70303,2014,19/09/2014,Oaxaca,San Felipe Usila,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75016,2014,19/11/2014,Oaxaca,San Miguel Chimalapa,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74607,2014,24/07/2014,Oaxaca,San Miguel Chimalapa,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76411,2014,26/06/2014,Oaxaca,Santa Cruz Zenzontepec,Bosque,Reemplazo,No,1,Si,Comunal,1077,40,Lomerio,Sureste,BPQ,VSna,4,1,1,1,1,-97.47488822,16.36919378
75518,2014,22/06/2014,Oaxaca,Santa Maria Ipalapa,Bosque,Inicial,No,1,Si,Ejidal,1057,100,Barranca,Sur,BM,VSA,4,1,1,1,1,-97.936083,16.60941667
75140,2014,26/06/2014,Oaxaca,Santa Cruz Itundujia,Bosque,Inicial,No,1,Si,Propiedad Particular,741,35,Ladera,Este,BPQ,VSA,4,1,1,1,1,-97.69944411,16.69299967
73304,2014,28/07/2014,Oaxaca,Santiago Juxtlahuaca,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74940,2014,28/06/2014,Oaxaca,Santa Cruz Itundujia,Bosque,Inicial,No,1,Si,Comunal,643,27,Ladera,Noreste,T,VSna,4,1,1,1,1,-97.69805522,16.73827744
76571,2014,09/07/2014,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Ejidal,1623,75,Barranca,Suroeste,BQ,VSna,4,1,1,1,1,-96.96413889,16.30913889
70304,2014,18/09/2014,Oaxaca,San Felipe Usila,Bosque,Inicial,No,1,Si,Comunal,1263,96,Ladera,Sureste,BM,VSna,4,1,1,1,1,-96.536083,17.69402744
74005,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74207,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73746,2014,17/08/2014,Oaxaca,Villa de Zaachila,Bosque,Inicial,No,1,Si,Comunal,1824,40,Ladera,Noroeste,BQ,VSna,4,1,1,1,1,-96.84586078,16.98213822
73803,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72533,2014,13/11/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73797,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
71850,2014,02/09/2014,Oaxaca,Ixtlan de Juarez,Bosque,Inicial,No,1,Si,Comunal,2586,34,Ladera,Noroeste,BPQ,VSA,4,1,1,1,1,-96.50105556,17.37555489
72954,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73179,2014,09/11/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73379,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73597,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76737,2014,02/08/2014,Oaxaca,Santa Maria Ecatepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76862,2014,02/08/2014,Oaxaca,San Carlos Yautepec,Bosque,Reemplazo,No,1,Si,Comunal,1592,87,Ladera,Noroeste,BQ,VSA,4,1,1,1,1,-95.98899967,16.18124933
69147,2014,12/09/2014,Oaxaca,San Andres Teotilalpam,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
77286,2014,02/08/2014,Oaxaca,San Pedro Huamelula,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72754,2014,13/10/2014,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,546,99,Ladera,Noroeste,SAP,VSaa,4,1,1,1,1,-93.92872156,17.07847156
72908,2014,29/08/2014,Oaxaca,Oaxaca de Juarez,Bosque,Inicial,No,1,Si,Comunal,2730,25,Ladera,Noreste,BM,VSA,4,1,1,1,1,NULL,NULL
71821,2014,20/07/2014,Oaxaca,San Juan Mixtepec - Distr. 0,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
77085,2014,08/07/2014,Oaxaca,San Carlos Yautepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76414,2014,14/07/2014,Oaxaca,San Juan Quiahije,Bosque,Inicial,No,1,Si,Comunal,1161,51,Ladera,Este,BQP,VSA,4,1,1,1,1,-97.33580522,16.36636111
72506,2014,19/08/2014,Oaxaca,San Juan Cotzocon,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72738,2014,15/11/2014,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Propiedad Particular,255,56,Lomerio,Sureste,PI,VSna,4,1,1,1,1,-94.67886044,17.117166
74342,2014,16/07/2014,Oaxaca,Santiago Yosondua,Selva,Inicial,No,1,Si,Comunal,972,70,Barranca,Oeste,SBC,VSA,4,1,1,1,1,-97.45969444,16.86661111
73777,2014,03/08/2014,Oaxaca,Guevea de Humboldt,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74010,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74578,2014,24/07/2014,Oaxaca,San Carlos Yautepec,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74609,2014,24/07/2014,Oaxaca,San Miguel Chimalapa,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75013,2014,13/11/2014,Oaxaca,San Miguel Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73792,2014,05/11/2014,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,174,10,Lomerio,Sureste,PI,VSna,4,1,1,1,1,-94.690833,16.89191633
73374,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
71216,2014,24/07/2014,Oaxaca,Santiago Camotlan,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74007,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75726,2014,12/07/2014,Oaxaca,San Francisco Sola,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73586,2014,16/11/2014,Oaxaca,Santa Maria Chimalapa,Bosque,Inicial,No,1,Si,Ejidal,342,61,Ladera,Sureste,BQ,VSA,4,1,1,1,1,-94.59491633,16.932166
70989,2014,24/08/2014,Oaxaca,Ixtlan de Juarez,Bosque,Inicial,No,1,Si,Comunal,985,90,Ladera,Noreste,BM,VSna,4,1,1,1,1,-96.30611111,17.54988856
74004,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70996,2014,12/09/2014,Oaxaca,Santiago Jocotepec,Selva,Inicial,No,1,Si,Comunal,486,35,Lomerio,Oeste,SAP,VSh,4,1,1,1,1,-95.97658267,17.53686078
74405,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74814,2014,19/11/2014,Oaxaca,San Miguel Chimalapa,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
77249,2014,03/07/2014,Oaxaca,Villa de Tututepec de Melcho,Selva,Inicial,No,1,Si,Ejidal,300,41,Lomerio,Norte,SBC,VSna,4,1,1,1,1,-97.53277711,16.05663889
69627,2014,03/10/2014,Oaxaca,Santa Maria Jacatepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
68889,2014,22/10/2014,Oaxaca,Tepelmeme Villa de Morelos,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75375,2014,19/07/2014,Oaxaca,Santa Ana Tavela,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75143,2014,19/06/2014,Oaxaca,Zapotitlan del Rio,Selva,Inicial,No,1,Si,Comunal,614,25,Terraza,Noroeste,T,VSna,4,1,1,1,1,-97.55916667,16.68911078
69125,2014,23/10/2014,Oaxaca,San Juan Bautista Suchitepec,Otras comunidades,Inicial,No,1,Si,Comunal,1939,49,Ladera,Norte,MSM,VSA,4,1,1,1,1,-97.61275,17.95572222
71642,2014,11/08/2014,Oaxaca,Villa Talea de Castro,Bosque,Reemplazo,No,1,Si,Comunal,677,59,Ladera,Norte,BQ,VSA,4,1,1,1,1,-96.21636111,17.40875
70995,2014,15/09/2014,Oaxaca,San Juan Petlapa,No aplica,No aplica,No,0,No,Ejidal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
71865,2014,25/08/2014,Oaxaca,San Juan Lalana,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
75341,2014,10/07/2014,Oaxaca,Santa Maria Zaniza,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74205,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73346,2014,21/10/2014,Oaxaca,Tamazulapam del Espiritu San,Bosque,Inicial,No,1,Si,Ejidal,2609,36,Lomerio,Noreste,BM,VSA,4,1,1,1,1,-95.99830522,17.04077744
72937,2014,11/08/2014,Oaxaca,San Juan Mazatlan,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
71433,2014,21/09/2014,Oaxaca,Santiago Choapam,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74605,2014,24/07/2014,Oaxaca,San Miguel Chimalapa,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
74212,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76586,2014,04/07/2014,Oaxaca,San Pedro Mixtepec - Distr.,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
77188,2014,02/08/2014,Oaxaca,San Carlos Yautepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72742,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76079,2014,06/07/2014,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,1485,35,Ladera,Sureste,BPQ,VSA,4,1,1,1,1,-97.14952744,16.44919411
74809,2014,11/11/2014,Oaxaca,San Miguel Chimalapa,Selva,Inicial,No,1,Si,Comunal,259,75,Lomerio,Zenital,SMQ,VSA,4,1,1,1,1,-94.37574933,16.65025
73378,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
73512,2014,23/06/2014,Oaxaca,Santiago Juxtlahuaca,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
70770,2014,11/09/2014,Oaxaca,Santiago Jocotepec,Selva,Inicial,No,1,Si,Comunal,332,55,Lomerio,Oeste,SAP,VSA,4,1,1,1,1,-95.974666,17.582166
72508,2014,24/07/2014,Oaxaca,San Juan Mazatlan,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
77054,2014,13/07/2014,Oaxaca,Santa Catarina Juquila,Selva,Inicial,No,1,Si,Comunal,394,49,Ladera,Noroeste,SMQ,VSA,4,1,1,1,1,-97.38997189,16.14244411
74811,2014,24/07/2014,Oaxaca,San Miguel Chimalapa,No aplica,Inaccesible (gabinete),No,0,No,No aplica,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
77284,2014,02/08/2014,Oaxaca,San Carlos Yautepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
76833,2014,16/07/2014,Oaxaca,Santa Catarina Juquila,Bosque,Inicial,No,1,Si,Comunal,1231,59,Ladera,Noroeste,BP,VSA,4,1,1,1,1,-97.34052744,16.23108267
77084,2014,08/07/2014,Oaxaca,San Carlos Yautepec,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72035,2014,19/07/2014,Oaxaca,San Juan Mixtepec - Distr. 0,Bosque,Inicial,No,1,Si,Comunal,2043,50,Ladera,Noreste,BQ,VSA,4,1,1,1,1,-97.81933267,17.37383267
73807,2014,09/11/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72957,2014,22/06/2014,Oaxaca,Santa Maria Chimalapa,No aplica,No aplica,No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
